day_id,open,high,low,close,volume
D2362045,0.31481,0.31601,0.31479,0.31601,1124.8406
D2362100,0.31561,0.31588,0.31481,0.31481,1559.4653
D2362115,0.3158,0.31581,0.3158,0.31581,257.0
D2362130,0.31564,0.31564,0.31465,0.31469,2008.8417
D2362145,0.31433,0.31504,0.31415,0.31493,704.3878
D2362200,0.31459,0.31551,0.31459,0.31551,1837.1565
D2362215,0.31556,0.31658,0.31554,0.31658,1680.3085
D2362230,0.31654,0.31706,0.31653,0.31701,1206.6447
D2362245,0.31717,0.32,0.31717,0.31948,11157.673
D2362300,0.31958,0.32,0.31958,0.31977,19178.0003
D2362315,0.32017,0.32183,0.32017,0.32183,2177.9415
D2362330,0.322,0.32286,0.3219,0.32266,7508.2673
D2362345,0.32256,0.32312,0.32119,0.32312,6056.7595
D2370000,0.32283,0.32283,0.31993,0.32023,17280.7626
D2370015,0.32015,0.32221,0.32015,0.3216,1414.253
D2370030,0.32097,0.32129,0.31961,0.32106,2964.6987
D2370045,0.32138,0.3217,0.32016,0.32067,2714.2492
D2370100,0.32097,0.3214,0.31827,0.31936,10399.0823
D2370115,0.31875,0.31955,0.31753,0.31915,3904.1746
D2370130,0.31901,0.31901,0.31842,0.31842,149.3688
D2370145,0.31924,0.31984,0.31855,0.31984,613.4714
D2370200,0.32003,0.32201,0.31983,0.32095,3328.004
D2370215,0.32197,0.32286,0.32193,0.32282,6022.4145
D2370230,0.32254,0.324,0.32235,0.324,4295.516
D2370245,0.32391,0.32396,0.32248,0.32248,2752.8918
D2370300,0.32241,0.32395,0.32194,0.3237,1012.3923
D2370315,0.32386,0.325,0.32386,0.325,67623.9999
D2370330,0.32455,0.3254,0.32455,0.32506,2355.2101
D2370345,0.32454,0.32509,0.32454,0.32509,1643.5873
D2370400,0.3248,0.32741,0.32445,0.32741,5977.0651
D2370415,0.32721,0.32857,0.32674,0.32857,9667.5567
D2370430,0.32833,0.33035,0.32803,0.32894,17199.503
D2370445,0.32989,0.33313,0.32945,0.33177,25708.0495
D2370500,0.3307,0.33214,0.33049,0.33158,24839.042
D2370515,0.33154,0.33328,0.33134,0.33328,19293.8678
D2370530,0.33292,0.33573,0.33228,0.33573,17259.9618
D2370545,0.33574,0.33768,0.33289,0.33478,37544.9941
D2370600,0.33387,0.33486,0.33219,0.33422,20084.8149
D2370615,0.33426,0.33595,0.33286,0.33534,38052.8487
D2370630,0.33495,0.33495,0.3324,0.33246,15422.6741
D2370645,0.33287,0.33502,0.33234,0.33502,5064.2363
D2370700,0.33523,0.33584,0.33438,0.33438,31989.3693
D2370715,0.33485,0.3356,0.33429,0.33429,8134.5957
D2370730,0.33454,0.33568,0.33404,0.33534,5385.9293
D2370745,0.33533,0.33651,0.33486,0.33589,15020.8154
D2370800,0.33656,0.33739,0.3365,0.33711,6308.1561
D2370815,0.33659,0.33814,0.33649,0.33763,14961.0937
D2370830,0.33774,0.33821,0.33672,0.3375,5940.27741993
D2370845,0.3373,0.34003,0.3373,0.33884,65406.9868
D2370900,0.33902,0.33902,0.33823,0.33851,3771.6975
D2370915,0.33842,0.33914,0.33826,0.33914,4548.9052
D2370930,0.33888,0.33975,0.33884,0.33953,7833.9072
D2370945,0.339,0.33957,0.33822,0.33906,12906.0212
D2371000,0.33929,0.3405,0.33929,0.3405,4823.8488
D2371015,0.34043,0.34179,0.34043,0.34072,5669.6377
D2371030,0.34076,0.34248,0.34063,0.34063,20296.1858
D2371045,0.34052,0.34272,0.3405,0.34235,8156.6431
D2371100,0.34248,0.34286,0.34132,0.34217,3455.5089
D2371115,0.3425,0.34258,0.3391,0.33996,19764.2299
D2371130,0.34001,0.34066,0.33991,0.34066,5724.7492
D2371145,0.34054,0.34497,0.34054,0.34364,17711.6464
D2371200,0.34397,0.34436,0.33895,0.33895,14810.9623
D2371215,0.33879,0.34065,0.3381,0.33888,23019.1898
D2371230,0.33864,0.34403,0.33831,0.34396,25601.0258
D2371245,0.34374,0.34689,0.34219,0.34689,21544.0453
D2371300,0.34698,0.34824,0.34612,0.34671,27801.7362
D2371315,0.34609,0.34931,0.34524,0.34931,7592.0435
D2371330,0.34922,0.34922,0.34591,0.34674,11519.7944
D2371345,0.34693,0.34964,0.34679,0.34905,22687.0178
D2371400,0.34794,0.35009,0.34794,0.34951,13421.6393
D2371415,0.34977,0.35219,0.34957,0.35171,6718.7229
D2371430,0.35177,0.35177,0.34398,0.3448,24102.162
D2371445,0.34503,0.34813,0.34286,0.34669,40028.2033
D2371500,0.34637,0.34917,0.34486,0.34917,8016.8138
D2371515,0.34908,0.34951,0.34524,0.34719,6153.5659
D2371530,0.34678,0.34931,0.34678,0.34823,4029.0228
D2371545,0.34854,0.3498,0.34854,0.34935,4212.835
D2371600,0.3499,0.3504,0.3473,0.34895,2573.8123
D2371615,0.34782,0.3504,0.34663,0.3504,1843.7543
D2371630,0.35045,0.3509,0.34985,0.35071,2417.9592
D2371645,0.35074,0.35363,0.35026,0.35319,8819.4368
D2371700,0.35308,0.35466,0.35183,0.35466,5569.9383
D2371715,0.35472,0.35863,0.35472,0.35823,7490.7595
D2371730,0.358,0.35898,0.35542,0.35664,9590.9626
D2371745,0.35622,0.359,0.35622,0.3566,10040.7464
D2371800,0.3572,0.35936,0.35612,0.35849,16031.1534
D2371815,0.35834,0.35965,0.35743,0.35895,13586.1309
D2371830,0.35927,0.36015,0.35864,0.35909,23404.3621
D2371845,0.3595,0.36076,0.3567,0.35688,8763.2427
D2371900,0.35651,0.35811,0.35551,0.35775,24222.6957
D2371915,0.35659,0.35659,0.35341,0.35491,18342.4403
D2371930,0.35534,0.35644,0.35149,0.35149,18544.3836
D2371945,0.3516,0.35162,0.34638,0.35046,49914.8185
D2372000,0.35069,0.352,0.34602,0.34649,14824.8553
D2372015,0.34615,0.34956,0.34607,0.34807,7012.4151
D2372030,0.34805,0.3496,0.3433,0.34369,13868.8352
D2372045,0.34387,0.3451,0.3397,0.3397,16500.5619
D2372100,0.33994,0.3408,0.33069,0.33578,50307.832
D2372115,0.3364,0.34077,0.3364,0.34077,11927.6368
D2372130,0.34036,0.34214,0.33977,0.34123,8133.614
D2372145,0.34226,0.34471,0.34226,0.34403,2909.5299
D2372200,0.34409,0.3466,0.34292,0.34653,3980.5179
D2372215,0.34666,0.3503,0.34666,0.34689,5272.2781
D2372230,0.34689,0.34759,0.34301,0.34301,2132.3084
D2372245,0.34345,0.34752,0.34322,0.34752,2221.1666
D2372300,0.34715,0.34885,0.34685,0.34685,11887.9261
D2372315,0.34792,0.34917,0.34792,0.34805,490.2522
D2372330,0.34805,0.34931,0.3468,0.34843,1166.4657
D2372345,0.34843,0.34915,0.34797,0.34889,9275.6799
D2380000,0.34931,0.3517,0.34826,0.35102,20983.2345
D2380015,0.35121,0.35505,0.35121,0.35399,9715.1841
D2380030,0.354,0.35662,0.354,0.35501,11909.1102
D2380045,0.35493,0.3558,0.35291,0.35521,7238.9778
D2380100,0.35535,0.35576,0.35187,0.35252,9576.5592
D2380115,0.35338,0.35422,0.35291,0.35292,1552.3243
D2380130,0.35432,0.35587,0.35382,0.35587,9083.2037
D2380145,0.35576,0.35619,0.354,0.35478,6752.1373
D2380200,0.3558,0.358,0.35564,0.35784,2306.0034
D2380215,0.35777,0.35864,0.35705,0.35815,3897.8547
D2380230,0.35798,0.35937,0.3577,0.35843,3306.6022
D2380245,0.35814,0.35972,0.35798,0.35972,567.3217
D2380300,0.3598,0.36374,0.3598,0.3607,19894.1191
D2380315,0.3607,0.3607,0.35678,0.35678,19233.4584
D2380330,0.35688,0.35892,0.35688,0.35785,5401.9392
D2380345,0.35783,0.36114,0.35779,0.36077,19520.0976
D2380400,0.36087,0.36162,0.36024,0.3604,4659.8192
D2380415,0.36108,0.36108,0.35592,0.35592,17963.1969
D2380430,0.35583,0.35998,0.35565,0.35905,34008.7138
D2380445,0.35958,0.36076,0.35914,0.36011,7763.8698
D2380500,0.35942,0.35975,0.35484,0.35484,22320.4359
D2380515,0.35494,0.35591,0.34676,0.34898,30885.1889
D2380530,0.34908,0.3516,0.34626,0.34686,21256.974
D2380545,0.34728,0.34875,0.34099,0.34409,26426.2727
D2380600,0.34387,0.34786,0.34258,0.34514,19247.0087
D2380615,0.34524,0.3472,0.34184,0.34637,11165.1038
D2380630,0.3467,0.34733,0.34285,0.34285,7405.1759
D2380645,0.34281,0.3456,0.3428,0.34544,4604.5529
D2380700,0.34573,0.34723,0.34442,0.3472,8847.964
D2380715,0.34704,0.34704,0.34334,0.34334,6604.6604
D2380730,0.34349,0.34587,0.3428,0.34584,4720.4743
D2380745,0.34615,0.34764,0.34593,0.34764,9291.9458
D2380800,0.34727,0.35028,0.34727,0.34846,21297.3481
D2380815,0.34883,0.34914,0.34737,0.34764,3442.3028
D2380830,0.34733,0.34898,0.34633,0.34895,4978.4535
D2380845,0.34829,0.34908,0.34786,0.3481,3257.9639
D2380900,0.34782,0.34936,0.3468,0.34936,3373.6317
D2380915,0.34928,0.34971,0.34802,0.34863,6502.9454
D2380930,0.34871,0.34914,0.34717,0.34717,2435.4967
D2380945,0.34711,0.34939,0.3468,0.34939,3040.7588
D2381000,0.34862,0.34947,0.34709,0.34914,4800.4769
D2381015,0.34955,0.35081,0.34834,0.34966,4870.041
D2381030,0.34945,0.3498,0.34827,0.34832,4347.8699
D2381045,0.34946,0.34988,0.34884,0.3492,3921.801
D2381100,0.34884,0.35074,0.34884,0.34975,11874.1402
D2381115,0.34983,0.35039,0.34954,0.35023,1352.4419
D2381130,0.35033,0.3508,0.34961,0.34995,10512.86970842
D2381145,0.35085,0.35248,0.35085,0.35248,8272.8597
D2381200,0.35247,0.35328,0.35181,0.35202,2751.622
D2381215,0.35213,0.35232,0.34664,0.34905,18462.988
D2381230,0.34912,0.3512,0.34876,0.3512,9479.4276
D2381245,0.35049,0.35109,0.34921,0.34921,26825.2177
D2381300,0.34951,0.34951,0.34376,0.34458,15110.061
D2381315,0.34465,0.34647,0.34352,0.34587,12493.069
D2381330,0.34624,0.34624,0.34462,0.34505,7298.7697
D2381345,0.34458,0.34689,0.34428,0.34621,5090.5491
D2381400,0.34586,0.34758,0.345,0.345,1961.7063
D2381415,0.3447,0.34527,0.34081,0.34261,26859.3956
D2381430,0.34255,0.34598,0.34248,0.34321,7166.4887
D2381445,0.3428,0.34562,0.3428,0.3446,3787.0137
D2381500,0.34487,0.34787,0.34396,0.34787,7200.7052
D2381515,0.34768,0.35015,0.34755,0.34926,7728.5795
D2381530,0.34976,0.35107,0.34548,0.34717,7896.8105
D2381545,0.34723,0.34756,0.3454,0.34674,19795.1336
D2381600,0.34721,0.34861,0.34705,0.34827,4568.5048
D2381615,0.34769,0.3504,0.34701,0.34832,11403.3647
D2381630,0.34809,0.35216,0.3472,0.35168,14605.2993
D2381645,0.35169,0.35229,0.34977,0.35065,6776.1872
D2381700,0.35065,0.35346,0.35041,0.35346,21072.7757
D2381715,0.3535,0.35456,0.35193,0.35217,11845.4904
D2381730,0.35276,0.35416,0.35225,0.35312,7672.6537
D2381745,0.35347,0.35492,0.35344,0.35414,1205.0448
D2381800,0.3532,0.35336,0.35169,0.35281,6195.9901
D2381815,0.35139,0.35325,0.35016,0.35325,4416.4762
D2381830,0.35279,0.35545,0.35279,0.35484,5270.4273
D2381845,0.35425,0.35596,0.35416,0.35585,5416.7422
D2381900,0.35604,0.35714,0.353,0.3536,13104.8407
D2381915,0.3539,0.3541,0.3522,0.35285,1852.5124
D2381930,0.35273,0.35344,0.35115,0.35115,8767.8787
D2381945,0.35146,0.35231,0.35075,0.35189,2627.4488
D2382000,0.35231,0.35434,0.35211,0.35409,7022.6147
D2382015,0.35435,0.35478,0.35336,0.35356,6911.0823
D2382030,0.35356,0.35609,0.35328,0.35498,10985.5634
D2382045,0.35523,0.35704,0.35481,0.35522,10915.9251
D2382100,0.35512,0.35629,0.35423,0.35613,7475.733
D2382115,0.35566,0.35809,0.35566,0.35793,6419.7998
D2382130,0.35687,0.35695,0.35529,0.35589,9448.3754
D2382145,0.35521,0.35521,0.35334,0.35486,6268.883
D2382200,0.35508,0.35589,0.35166,0.35199,3309.0416
D2382215,0.35158,0.35219,0.34802,0.35079,11685.6467
D2382230,0.35146,0.35384,0.35146,0.35378,8676.9795
D2382245,0.354,0.35874,0.354,0.35874,5207.8256
D2382300,0.35893,0.36063,0.35733,0.35835,15416.4045
D2382315,0.35779,0.36032,0.35772,0.35913,3449.7221
D2382330,0.35984,0.3613,0.35894,0.36108,17072.6212
D2382345,0.36115,0.36354,0.36093,0.3631,10043.7498
D2390000,0.36335,0.36378,0.35713,0.35914,40421.6315
D2390015,0.35832,0.35935,0.35031,0.35821,50678.4725
D2390030,0.35863,0.35883,0.35582,0.35669,34784.4415
D2390045,0.35769,0.36333,0.35769,0.3629,13115.5542
D2390100,0.36212,0.36337,0.36043,0.3631,18527.5409
D2390115,0.36191,0.36416,0.36049,0.36124,25513.7076
D2390130,0.36184,0.3658,0.36184,0.36485,15638.9624
D2390145,0.36499,0.36663,0.36463,0.36515,18072.03
D2390200,0.36515,0.36964,0.36515,0.369,20100.29
D2390215,0.36858,0.36858,0.36378,0.3643,13420.5324
D2390230,0.36378,0.3654,0.36073,0.36361,8288.909
D2390245,0.36427,0.36562,0.36003,0.36506,10657.7991
D2390300,0.36436,0.3652,0.36144,0.36469,7124.9889
D2390315,0.36469,0.3692,0.3645,0.36861,8903.3676
D2390330,0.36846,0.37282,0.36846,0.37282,18234.2311
D2390345,0.37285,0.37993,0.37215,0.37823,16589.6235
D2390400,0.37774,0.37803,0.36979,0.37148,17700.6957
D2390415,0.37158,0.37237,0.36785,0.3699,16530.3637
D2390430,0.36987,0.37076,0.36747,0.36748,3002.8464
D2390445,0.36733,0.36736,0.36606,0.36669,5765.393
D2390500,0.36791,0.3701,0.36675,0.36978,6613.8356
D2390515,0.36973,0.36976,0.36628,0.36628,1582.4473
D2390530,0.36699,0.36718,0.36349,0.36584,31746.9359
D2390545,0.36627,0.36887,0.36447,0.36877,7949.3482
D2390600,0.36882,0.36957,0.36803,0.36907,12321.4729
D2390615,0.36858,0.36902,0.36679,0.36679,10726.9367
D2390630,0.36675,0.36898,0.3652,0.36851,11515.1221
D2390645,0.36836,0.37135,0.36836,0.36976,6813.7785
D2390700,0.37079,0.373,0.36921,0.37299,34576.1182
D2390715,0.37298,0.3775,0.37179,0.3775,14400.8014
D2390730,0.37774,0.38371,0.37738,0.38058,67417.2268
D2390745,0.38001,0.38006,0.37821,0.37891,22279.4348
D2390800,0.37904,0.38245,0.3788,0.38236,29179.0436
D2390815,0.38227,0.38909,0.3822,0.38904,29244.4213
D2390830,0.38917,0.39445,0.389,0.38962,40983.6849
D2390845,0.38967,0.3943,0.38957,0.39315,28250.0371
D2390900,0.39315,0.39675,0.38555,0.38561,58676.13
D2390915,0.38564,0.3868,0.38216,0.38302,32072.2141
D2390930,0.3833,0.38614,0.38261,0.38387,28410.8755
D2390945,0.38292,0.38292,0.37112,0.37112,70995.4998
D2391000,0.37189,0.37643,0.36181,0.37266,86538.8721
D2391015,0.37287,0.37635,0.36927,0.37275,24880.2949
D2391030,0.37375,0.3753,0.36269,0.36371,51604.7576
D2391045,0.36327,0.36712,0.35292,0.36657,103553.8938
D2391100,0.36581,0.36999,0.36314,0.36475,28856.3398
D2391115,0.36445,0.37287,0.36429,0.37192,32199.56
D2391130,0.3721,0.37475,0.37071,0.37071,31546.3435
D2391145,0.37105,0.37231,0.36486,0.36747,13523.7012
D2391200,0.36707,0.37161,0.36507,0.37031,23492.1104
D2391215,0.37012,0.37163,0.365,0.365,11810.3202
D2391230,0.36596,0.3667,0.36059,0.36059,72182.101
D2391245,0.36072,0.36354,0.35571,0.36062,30049.268
D2391300,0.36022,0.36083,0.35435,0.3605,26737.2728
D2391315,0.36054,0.36195,0.35733,0.35975,7355.5164
D2391330,0.35975,0.36039,0.3539,0.35532,61585.8536
D2391345,0.35464,0.35881,0.34963,0.35749,33680.8844
D2391400,0.3585,0.35992,0.35336,0.35361,33470.9808
D2391415,0.35346,0.3558,0.35251,0.3558,14397.4498
D2391430,0.35468,0.35798,0.35119,0.35737,29641.2516
D2391445,0.35709,0.35981,0.35637,0.35925,3404.581
D2391500,0.35872,0.36015,0.3567,0.3598,3274.4429
D2391515,0.35981,0.36076,0.35581,0.35749,3296.8944
D2391530,0.35743,0.361,0.35591,0.35702,14674.4331
D2391545,0.35715,0.35858,0.35335,0.3534,7525.3631
D2391600,0.35399,0.35452,0.34663,0.34727,14141.8124
D2391615,0.34703,0.35065,0.34523,0.35065,13815.674
D2391630,0.3502,0.35424,0.34992,0.35371,23476.5172
D2391645,0.35371,0.35371,0.35198,0.35225,2678.6679
D2391700,0.35249,0.35276,0.35139,0.35247,3245.2256
D2391715,0.35328,0.35388,0.35238,0.35329,1975.6975
D2391730,0.35422,0.35525,0.3536,0.35389,10274.0758
D2391745,0.354,0.35416,0.35142,0.35142,3280.3332
D2391800,0.35223,0.355,0.35161,0.355,3252.5835
D2391815,0.35513,0.35976,0.35468,0.35976,12780.1957
D2391830,0.3598,0.36206,0.35929,0.35935,5646.6024
D2391845,0.35999,0.36156,0.3594,0.3615,11121.4452
D2391900,0.36126,0.36326,0.3605,0.36326,12054.8176
D2391915,0.36332,0.36332,0.36021,0.36284,32281.5863
D2391930,0.36278,0.36517,0.36201,0.36249,78417.506
D2391945,0.3624,0.36329,0.36112,0.36194,8866.7746
D2392000,0.3618,0.36284,0.36076,0.36076,12766.9982
D2392015,0.36058,0.36065,0.35883,0.36054,5411.8197
D2392030,0.36048,0.36282,0.35991,0.36184,39373.382
D2392045,0.3624,0.36287,0.3597,0.3597,23983.938
D2392100,0.36112,0.36112,0.35696,0.35696,7307.1321
D2392115,0.35727,0.35857,0.35541,0.35857,3565.3508
D2392130,0.35822,0.36136,0.35822,0.36052,5030.6171
D2392145,0.361,0.36314,0.3605,0.36276,6618.5545
D2392200,0.36316,0.36402,0.36076,0.36289,10599.8766
D2392215,0.36236,0.36555,0.36159,0.36555,4791.9277
D2392230,0.36566,0.3676,0.36566,0.36729,4713.84
D2392245,0.36732,0.3681,0.36732,0.36773,7098.1193
D2392300,0.36598,0.36598,0.36346,0.36529,11125.2812
D2392315,0.36447,0.36496,0.36076,0.36257,12424.8088
D2392330,0.36297,0.39964,0.36141,0.36219,275414.9758
D2392345,0.36162,0.36328,0.36075,0.36142,4139.9793
D2400000,0.36143,0.36287,0.35928,0.35936,9138.8881
D2400015,0.35926,0.36599,0.35906,0.36584,8214.2356
D2400030,0.36574,0.36759,0.36301,0.36759,6812.4003
D2400045,0.3676,0.36918,0.36127,0.36127,19039.952
D2400100,0.36133,0.36372,0.35885,0.36261,40636.697
D2400115,0.36285,0.36314,0.3531,0.35539,23863.2622
D2400130,0.35542,0.35714,0.35226,0.35589,33851.2288
D2400145,0.35618,0.35763,0.35562,0.35644,8317.8015
D2400200,0.35623,0.35714,0.35461,0.35505,28392.2665
D2400215,0.35491,0.35491,0.34819,0.35241,34307.3482
D2400230,0.35215,0.35251,0.34779,0.34994,18943.7162
D2400245,0.35106,0.35542,0.34902,0.35534,22978.156
D2400300,0.35551,0.35651,0.35236,0.35434,11723.5761
D2400315,0.35328,0.35367,0.34758,0.34758,7113.3932
D2400330,0.3475,0.34967,0.34511,0.34511,14721.1246
D2400345,0.3451,0.34854,0.34413,0.34416,8852.5591
D2400400,0.34444,0.34854,0.34427,0.34854,1839.8479
D2400415,0.3483,0.34947,0.34366,0.34366,2892.8397
D2400430,0.34408,0.34458,0.33785,0.33817,52628.8503
D2400445,0.33829,0.34236,0.33324,0.34236,26740.7804
D2400500,0.34197,0.34265,0.33717,0.33877,6084.4019
D2400515,0.33991,0.34244,0.33991,0.34168,1524.5202
D2400530,0.34151,0.34172,0.3398,0.34122,1113.11
D2400545,0.34132,0.34137,0.3372,0.33777,4746.4076
D2400600,0.33822,0.34037,0.3367,0.34008,5821.6752
D2400615,0.33965,0.34029,0.33427,0.33442,5179.628
D2400630,0.33486,0.33583,0.33024,0.33583,19087.8984
D2400645,0.33649,0.34416,0.33399,0.33464,145274.3653
D2400700,0.33466,0.33795,0.33349,0.33795,22550.178
D2400715,0.3381,0.34037,0.33656,0.33856,13939.5321
D2400730,0.33855,0.33855,0.33579,0.33819,7004.8587
D2400745,0.33815,0.3394,0.33773,0.33923,15991.508
D2400800,0.33847,0.33847,0.33535,0.33768,7331.6588
D2400815,0.3378,0.33927,0.33747,0.33927,7108.3818
D2400830,0.33941,0.34013,0.33596,0.33596,11325.3982
D2400845,0.33573,0.33702,0.33398,0.33498,17174.8707
D2400900,0.33465,0.3354,0.32998,0.33461,270942.4769
D2400915,0.33456,0.3348,0.33258,0.3333,7698.0644
D2400930,0.33264,0.33267,0.32962,0.33186,16540.8972
D2400945,0.33207,0.33432,0.33158,0.33159,68310.2821
D2401000,0.33181,0.33227,0.3288,0.32941,39442.0389
D2401015,0.32906,0.33244,0.32891,0.33244,124715.7573
D2401030,0.33245,0.33364,0.33066,0.33121,18997.4845
D2401045,0.33168,0.33704,0.33166,0.33684,114933.5922
D2401100,0.33679,0.33744,0.33526,0.33744,21511.2729
D2401115,0.33745,0.339,0.33537,0.33537,11534.7217
D2401130,0.33521,0.33552,0.33441,0.33441,5172.676
D2401145,0.33556,0.33725,0.33524,0.33586,7248.7442
D2401200,0.33598,0.33671,0.33478,0.33566,1582.6449
D2401215,0.33521,0.33521,0.33424,0.33424,618.3346
D2401230,0.33387,0.3365,0.33219,0.33497,9968.8173
D2401245,0.33588,0.33696,0.335,0.335,2491.6427
D2401300,0.33478,0.33496,0.32998,0.33148,304157.5174
D2401315,0.33149,0.3376,0.33149,0.3376,42557.8732
D2401330,0.33777,0.34384,0.33637,0.34384,52789.4535
D2401345,0.34397,0.34584,0.34068,0.34463,33737.7963
D2401400,0.34424,0.34787,0.3412,0.34616,34626.5118
D2401415,0.34659,0.3476,0.34404,0.34658,14132.9922
D2401430,0.34632,0.3553,0.34556,0.35406,27775.2553
D2401445,0.35394,0.35651,0.35232,0.35563,27300.5907
D2401500,0.35472,0.35504,0.34971,0.35402,44294.7307
D2401515,0.35364,0.35588,0.35364,0.35499,7625.9382
D2401530,0.35466,0.35494,0.35114,0.35359,10881.182
D2401545,0.3537,0.35621,0.35332,0.35557,16890.7818
D2401600,0.35597,0.35825,0.35433,0.35825,6914.0232
D2401615,0.35734,0.35751,0.3528,0.35443,20852.97648333
D2401630,0.35453,0.35477,0.35006,0.35131,32937.6136
D2401645,0.35171,0.35409,0.35094,0.35119,19145.8799
D2401700,0.35163,0.35345,0.3515,0.35303,19033.7991
D2401715,0.35332,0.35369,0.35068,0.35169,20174.8979
D2401730,0.35114,0.35218,0.3504,0.35138,9636.4027
D2401745,0.35189,0.35289,0.35152,0.35167,6274.6671
D2401800,0.35186,0.35289,0.35124,0.3523,6030.6725
D2401815,0.353,0.35358,0.35169,0.35266,1361.8657
D2401830,0.35259,0.35259,0.34742,0.35,23343.31362044
D2401845,0.3492,0.34998,0.34282,0.34543,147652.7427
D2401900,0.34592,0.34746,0.3397,0.3397,55460.7589
D2401915,0.33955,0.341,0.3315,0.33616,55974.4123
D2401930,0.33613,0.33637,0.33076,0.33498,25027.3129
D2401945,0.33489,0.33573,0.33053,0.33191,31123.5607
D2402000,0.33155,0.33384,0.32678,0.3324,34262.9176
D2402015,0.33297,0.33307,0.33118,0.33257,13508.6293
D2402030,0.3331,0.33603,0.33253,0.33603,19624.0625
D2402045,0.33607,0.3361,0.33164,0.3321,4138.5599
D2402100,0.33195,0.332,0.32448,0.32527,33923.3492
D2402115,0.32549,0.32635,0.32012,0.32467,43259.7499
D2402130,0.32484,0.32628,0.32321,0.3261,19836.0021
D2402145,0.32611,0.32627,0.32368,0.32401,7120.0553
D2402200,0.32393,0.3288,0.3226,0.32876,12634.4091
D2402215,0.32818,0.33051,0.32818,0.33029,1718.2265
D2402230,0.32962,0.33046,0.32823,0.32919,4099.7008
D2402245,0.32906,0.32967,0.32895,0.32895,1190.2194
D2402300,0.3293,0.3293,0.3272,0.3293,4377.9769
D2402315,0.32944,0.3315,0.32944,0.33143,3977.5313
D2402330,0.33135,0.334,0.33135,0.334,2194.3689
D2402345,0.33406,0.33502,0.3338,0.33502,46632.6325
D2410000,0.33531,0.34144,0.33463,0.33785,42019.7942
D2410015,0.33813,0.33863,0.33674,0.33674,29963.5412
D2410030,0.3367,0.33738,0.33306,0.33306,6965.351
D2410045,0.33319,0.3332,0.33129,0.33129,6379.622
D2410100,0.3312,0.33502,0.3307,0.33502,7413.8964
D2410115,0.33485,0.33559,0.33266,0.33313,2126.3869
D2410130,0.33256,0.3354,0.33153,0.3354,4082.7039
D2410145,0.33548,0.338,0.33475,0.338,8703.8346
D2410200,0.33708,0.33854,0.33635,0.33656,8537.3291
D2410215,0.33683,0.33683,0.33245,0.33248,10299.5533
D2410230,0.33234,0.33361,0.3312,0.33361,3573.6887
D2410245,0.33407,0.33415,0.33299,0.33304,2249.4815
D2410300,0.33295,0.33295,0.32936,0.32953,25174.6688
D2410315,0.32922,0.33111,0.3277,0.33111,4568.5048
D2410330,0.33114,0.33158,0.33011,0.3314,1889.5251
D2410345,0.33088,0.33505,0.33088,0.33505,15306.253
D2410400,0.33432,0.33565,0.33338,0.33562,1282.4342
D2410415,0.33567,0.336,0.33471,0.33471,1181.7376
D2410430,0.33455,0.3372,0.33403,0.3372,4358.3197
D2410445,0.33714,0.33954,0.33649,0.33954,3385.6548
D2410500,0.3397,0.34085,0.3386,0.33865,2897.3049
D2410515,0.33854,0.33914,0.33822,0.33822,946.3925
D2410530,0.33842,0.34098,0.33842,0.33939,8131.0165
D2410545,0.33942,0.34072,0.33914,0.34007,2243.9611
D2410600,0.34006,0.34498,0.34006,0.34414,7591.9404
D2410615,0.34499,0.3475,0.34473,0.34607,5034.9011
D2410630,0.34546,0.34547,0.3425,0.3425,7613.9522
D2410645,0.34276,0.3434,0.33717,0.33717,25625.8897
D2410700,0.33704,0.33938,0.33522,0.33694,15690.4019
D2410715,0.33766,0.33867,0.33535,0.33867,6671.2776
D2410730,0.33827,0.33898,0.33734,0.33898,2187.2024
D2410745,0.33886,0.34137,0.33886,0.34089,5938.4562
D2410800,0.34062,0.34169,0.34054,0.3409,2723.8872
D2410815,0.34107,0.34107,0.33962,0.34027,4053.462
D2410830,0.33949,0.3406,0.33822,0.33903,16598.1078
D2410845,0.33825,0.33875,0.3365,0.33747,10840.2565
D2410900,0.33735,0.33868,0.33695,0.33822,2384.932
D2410915,0.33803,0.33842,0.33599,0.33842,3529.3378
D2410930,0.3384,0.33915,0.33583,0.33648,4757.9126
D2410945,0.33605,0.33891,0.33559,0.33752,4154.5376
